t,c_x,c_y
55444,4984.10400390625,14461.5908203125
55445,4984.10400390625,14468.53515625
55446,4984.10400390625,14475.4794921875
55447,4984.10400390625,14482.423828125
55448,4984.10400390625,14489.3681640625
55449,4984.10400390625,14496.3125
55450,4984.10400390625,14503.2568359375
55451,4984.10400390625,14510.201171875
55452,4984.10400390625,14517.1455078125
55453,4984.10400390625,14524.08984375
55454,4984.10400390625,14531.0341796875
55455,4984.10400390625,14537.978515625
55456,4984.10400390625,14544.9228515625
55457,4984.10400390625,14551.8671875
55458,4984.10400390625,14558.8115234375
55459,4984.10400390625,14565.755859375
55460,4984.10400390625,14572.7001953125
55461,4984.10400390625,14579.64453125
55462,4984.10400390625,14586.5888671875
55463,4984.10400390625,14593.533203125
55464,4984.10400390625,14600.4775390625
55465,4984.10400390625,14607.421875
55466,4984.10400390625,14614.3662109375
55467,4984.10400390625,14621.310546875
55468,4984.10400390625,14628.2548828125
55469,4984.10400390625,14635.19921875
55470,4984.10400390625,14642.1435546875
55471,4984.10400390625,14649.087890625
55472,4984.10400390625,14656.0322265625
55473,4984.10400390625,14662.9765625
55474,4984.10400390625,14669.9208984375
55475,4984.10400390625,14676.865234375
55476,4984.10400390625,14683.8095703125
55477,4984.10400390625,14690.75390625
55478,4984.10400390625,14697.6982421875
55479,4984.10400390625,14704.642578125
55480,4984.10400390625,14711.5869140625
55481,4984.10400390625,14718.53125
55482,4984.10400390625,14725.4755859375
55483,4984.10400390625,14732.419921875
55484,4984.10400390625,14739.3642578125
55485,4984.10400390625,14746.30859375
55486,4984.10400390625,14753.2529296875
55487,4984.10400390625,14760.197265625
55488,4984.10400390625,14767.1416015625
55489,4984.10400390625,14774.0859375
55490,4984.10400390625,14781.0302734375
55491,4984.10400390625,14787.974609375
55492,4984.10400390625,14794.9189453125
55493,4984.10400390625,14801.86328125
55494,4984.10400390625,14808.8076171875
55495,4984.10400390625,14815.751953125
55496,4984.10400390625,14822.6962890625
55497,4984.10400390625,14829.640625
55498,4984.10400390625,14836.5849609375
55499,4984.10400390625,14843.529296875
55500,4984.10400390625,14850.4736328125
55501,4984.10400390625,14857.41796875
55502,4984.10400390625,14864.3623046875
55503,4984.10400390625,14871.306640625
55504,4984.10400390625,14878.2509765625
55505,4984.10400390625,14885.1953125
55506,4984.10400390625,14892.1396484375
55507,4984.10400390625,14899.083984375
55508,4984.10400390625,14906.0283203125
55509,4984.10400390625,14912.97265625
55510,4984.10400390625,14919.9169921875
55511,4984.10400390625,14926.861328125
55512,4984.10400390625,14933.8056640625
55513,4984.10400390625,14940.75
55514,4984.10400390625,14944.5576171875
55515,4984.10400390625,14944.5576171875
55516,4984.10400390625,14944.5576171875
55517,4984.10400390625,14944.5576171875
55518,4984.10400390625,14944.5576171875
55519,4984.10400390625,14944.5576171875
55520,4984.10400390625,14944.5576171875
55521,4984.10400390625,14944.5576171875
55522,4984.10400390625,14944.5576171875
55523,4984.10400390625,14944.5576171875
55524,4984.10400390625,14944.5576171875
55525,4984.10400390625,14944.5576171875
55526,4984.10400390625,14944.5576171875
55527,4984.10400390625,14944.5576171875
55528,4984.10400390625,14944.5576171875
55529,4984.10400390625,14944.5576171875
55530,4984.10400390625,14944.5576171875
55531,4984.10400390625,14944.5576171875
55532,4984.10400390625,14944.5576171875
55533,4984.10400390625,14944.5576171875
55534,4984.10400390625,14944.5576171875
55535,4984.10400390625,14944.5576171875
55536,4984.10400390625,14944.5576171875
55537,4984.10400390625,14944.5576171875
55538,4984.10400390625,14944.5576171875
55539,4984.10400390625,14944.5576171875
55540,4984.10400390625,14944.5576171875
55541,4984.10400390625,14944.5576171875
55542,4984.10400390625,14944.5576171875
55543,4984.10400390625,14944.5576171875
55544,4984.10400390625,14944.5576171875
55545,4984.10400390625,14944.5576171875
55546,4984.10400390625,14944.5576171875
55547,4984.10400390625,14944.5576171875
55548,4984.10400390625,14944.5576171875
55549,4984.10400390625,14944.5576171875
55550,4984.10400390625,14944.5576171875
55551,4984.10400390625,14944.5576171875
55552,4984.10400390625,14944.5576171875
55553,4984.10400390625,14944.5576171875
55554,4984.10400390625,14944.5576171875
55555,4984.10400390625,14944.5576171875
55556,4984.10400390625,14944.5576171875
55557,4984.10400390625,14944.5576171875
55558,4984.10400390625,14944.5576171875
55559,4984.10400390625,14944.5576171875
55560,4984.10400390625,14944.5576171875
55561,4984.10400390625,14944.5576171875
55562,4984.10400390625,14944.5576171875
55563,4984.10400390625,14944.5576171875
55564,4984.10400390625,14944.5576171875
55565,4984.10400390625,14944.5576171875
55566,4984.10400390625,14944.5576171875
55567,4984.10400390625,14944.5576171875
55568,4984.10400390625,14944.5576171875
55569,4984.10400390625,14944.5576171875
55570,4984.10400390625,14944.5576171875
55571,4984.10400390625,14944.5576171875
55572,4984.10400390625,14944.5576171875
55573,4984.10400390625,14944.5576171875
55574,4984.10400390625,14944.5576171875
55575,4984.10400390625,14944.5576171875
55576,4984.10400390625,14944.5576171875
55577,4984.10400390625,14944.5576171875
55578,4984.10400390625,14944.5576171875
55579,4984.10400390625,14944.5576171875
55580,4984.10400390625,14944.5576171875
55581,4984.10400390625,14944.5576171875
55582,4984.10400390625,14944.5576171875
55583,4984.10400390625,14944.5576171875
55584,4984.10400390625,14944.5576171875
55585,4984.10400390625,14944.5576171875
55586,4984.10400390625,14944.5576171875
55587,4984.10400390625,14944.5576171875
55588,4984.10400390625,14944.5576171875
55589,4984.10400390625,14944.5576171875
55590,4984.10400390625,14944.5576171875
55591,4984.10400390625,14944.5576171875
55592,4984.10400390625,14944.5576171875
55593,4984.10400390625,14944.5576171875
55594,4984.10400390625,14944.5576171875
55595,4984.10400390625,14944.5576171875
55596,4984.10400390625,14944.5576171875
55597,4984.10400390625,14944.5576171875
55598,4984.10400390625,14944.5576171875
55599,4984.10400390625,14944.5576171875
55600,4984.10400390625,14944.5576171875
55601,4984.10400390625,14944.5576171875
55602,4984.10400390625,14944.5576171875
55603,4984.10400390625,14944.5576171875
55604,4984.10400390625,14944.5576171875
55605,4984.10400390625,14944.5576171875
55606,4984.10400390625,14944.5576171875
55607,4984.10400390625,14944.5576171875
55608,4984.10400390625,14944.5576171875
55609,4984.10400390625,14944.5576171875
55610,4984.10400390625,14944.5576171875
55611,4984.10400390625,14944.5576171875
55612,4984.10400390625,14944.5576171875
55613,4984.10400390625,14944.5576171875
55614,4984.10400390625,14944.5576171875
55615,4984.10400390625,14944.5576171875
55616,4984.10400390625,14944.5576171875
55617,4984.10400390625,14944.5576171875
55618,4984.10400390625,14944.5576171875
55619,4984.10400390625,14944.5576171875
55620,4984.10400390625,14944.5576171875
55621,4984.10400390625,14944.5576171875
55622,4984.10400390625,14944.5576171875
55623,4984.10400390625,14944.5576171875
55624,4984.10400390625,14944.5576171875
55625,4984.10400390625,14944.5576171875
55626,4984.10400390625,14944.5576171875
55627,4984.10400390625,14944.5576171875
55628,4984.10400390625,14944.5576171875
55629,4984.10400390625,14944.5576171875
55630,4984.10400390625,14944.5576171875
55631,4984.10400390625,14944.5576171875
55632,4984.10400390625,14944.5576171875
55633,4984.10400390625,14944.5576171875
55634,4984.10400390625,14944.5576171875
55635,4984.10400390625,14944.5576171875
55636,4984.10400390625,14944.5576171875
55637,4984.10400390625,14944.5576171875
55638,4984.10400390625,14944.5576171875
55639,4984.10400390625,14944.5576171875
55640,4984.10400390625,14944.5576171875
55641,4984.10400390625,14944.5576171875
55642,4984.10400390625,14944.5576171875
55643,4984.10400390625,14944.5576171875
55644,4984.10400390625,14944.5576171875
55645,4984.10400390625,14944.5576171875
55646,4984.10400390625,14944.5576171875
55647,4984.10400390625,14944.5576171875
55648,4984.10400390625,14944.5576171875
55649,4984.10400390625,14944.5576171875
55650,4984.10400390625,14944.5576171875
55651,4984.10400390625,14944.5576171875
55652,4984.10400390625,14944.5576171875
55653,4984.10400390625,14944.5576171875
55654,4984.10400390625,14944.5576171875
55655,4984.10400390625,14944.5576171875
55656,4984.10400390625,14944.5576171875
55657,4984.10400390625,14944.5576171875
55658,4984.10400390625,14944.5576171875
55659,4984.10400390625,14944.5576171875
55660,4984.10400390625,14944.5576171875
55661,4984.10400390625,14944.5576171875
55662,4984.10400390625,14944.5576171875
55663,4984.10400390625,14944.5576171875
55664,4984.10400390625,14944.5576171875
55665,4984.10400390625,14944.5576171875
55666,4984.10400390625,14944.5576171875
55667,4984.10400390625,14944.5576171875
55668,4984.10400390625,14944.5576171875
55669,4984.10400390625,14944.5576171875
55670,4984.10400390625,14944.5576171875
55671,4984.10400390625,14944.5576171875
55672,4984.10400390625,14944.5576171875
55673,4984.10400390625,14944.5576171875
55674,4984.10400390625,14944.5576171875
55675,4984.10400390625,14944.5576171875
55676,4984.10400390625,14944.5576171875
55677,4984.10400390625,14944.5576171875
55678,4984.10400390625,14944.5576171875
55679,4984.10400390625,14944.5576171875
55680,4984.10400390625,14944.5576171875
55681,4984.10400390625,14944.5576171875
55682,4984.10400390625,14944.5576171875
55683,4984.10400390625,14944.5576171875
55684,4984.10400390625,14944.5576171875
55685,4984.10400390625,14944.5576171875
55686,4984.10400390625,14944.5576171875
55687,4984.10400390625,14944.5576171875
55688,4984.10400390625,14944.5576171875
55689,4984.10400390625,14944.5576171875
55690,4984.10400390625,14944.5576171875
55691,4984.10400390625,14944.5576171875
55692,4984.10400390625,14944.5576171875
55693,4984.10400390625,14944.5576171875
55694,4984.10400390625,14944.5576171875
55695,4991.04833984375,14944.5576171875
55696,4997.99267578125,14944.5576171875
55697,5004.93701171875,14944.5576171875
55698,5011.88134765625,14944.5576171875
55699,5018.82568359375,14944.5576171875
55700,5025.77001953125,14944.5576171875
55701,5032.71435546875,14944.5576171875
55702,5039.65869140625,14944.5576171875
55703,5046.60302734375,14944.5576171875
55704,5053.54736328125,14944.5576171875
55705,5060.49169921875,14944.5576171875
55706,5067.43603515625,14944.5576171875
55707,5074.38037109375,14944.5576171875
55708,5081.32470703125,14944.5576171875
55709,5088.26904296875,14944.5576171875
55710,5095.21337890625,14944.5576171875
55711,5102.15771484375,14944.5576171875
55712,5109.10205078125,14944.5576171875
55713,5116.04638671875,14944.5576171875
55714,5122.99072265625,14944.5576171875
55715,5129.93505859375,14944.5576171875
55716,5136.87939453125,14944.5576171875
55717,5143.82373046875,14944.5576171875
55718,5150.76806640625,14944.5576171875
55719,5157.71240234375,14944.5576171875
55720,5164.65673828125,14944.5576171875
55721,5171.60107421875,14944.5576171875
55722,5178.54541015625,14944.5576171875
55723,5185.48974609375,14944.5576171875
55724,5192.43408203125,14944.5576171875
55725,5199.37841796875,14944.5576171875
55726,5206.32275390625,14944.5576171875
55727,5213.26708984375,14944.5576171875
55728,5220.21142578125,14944.5576171875
55729,5227.15576171875,14944.5576171875
55730,5234.10009765625,14944.5576171875
55731,5241.04443359375,14944.5576171875
55732,5247.98876953125,14944.5576171875
55733,5254.93310546875,14944.5576171875
55734,5261.87744140625,14944.5576171875
55735,5268.82177734375,14944.5576171875
55736,5275.76611328125,14944.5576171875
55737,5282.71044921875,14944.5576171875
55738,5289.65478515625,14944.5576171875
55739,5296.59912109375,14944.5576171875
55740,5303.54345703125,14944.5576171875
55741,5310.48779296875,14944.5576171875
55742,5317.43212890625,14944.5576171875
55743,5324.37646484375,14944.5576171875
55744,5331.32080078125,14944.5576171875
55745,5338.26513671875,14944.5576171875
55746,5345.20947265625,14944.5576171875
55747,5352.15380859375,14944.5576171875
55748,5359.09814453125,14944.5576171875
55749,5366.04248046875,14944.5576171875
55750,5372.98681640625,14944.5576171875
55751,5379.93115234375,14944.5576171875
55752,5386.87548828125,14944.5576171875
55753,5393.81982421875,14944.5576171875
55754,5400.76416015625,14944.5576171875
55755,5407.70849609375,14944.5576171875
55756,5414.65283203125,14944.5576171875
55757,5421.59716796875,14944.5576171875
55758,5428.54150390625,14944.5576171875
55759,5435.48583984375,14944.5576171875
55760,5442.43017578125,14944.5576171875
55761,5449.37451171875,14944.5576171875
55762,5456.31884765625,14944.5576171875
55763,5463.26318359375,14944.5576171875
55764,5470.20751953125,14944.5576171875
55765,5477.15185546875,14944.5576171875
55766,5484.09619140625,14944.5576171875
55767,5491.04052734375,14944.5576171875
55768,5497.98486328125,14944.5576171875
55769,5504.92919921875,14944.5576171875
55770,5511.87353515625,14944.5576171875
55771,5518.81787109375,14944.5576171875
55772,5525.76220703125,14944.5576171875
55773,5532.70654296875,14944.5576171875
55774,5539.65087890625,14944.5576171875
55775,5546.59521484375,14944.5576171875
55776,5553.53955078125,14944.5576171875
55777,5560.48388671875,14944.5576171875
55778,5567.42822265625,14944.5576171875
55779,5574.37255859375,14944.5576171875
55780,5581.31689453125,14944.5576171875
55781,5588.26123046875,14944.5576171875
55782,5595.20556640625,14944.5576171875
55783,5602.14990234375,14944.5576171875
55784,5609.09423828125,14944.5576171875
55785,5616.03857421875,14944.5576171875
55786,5622.98291015625,14944.5576171875
55787,5629.92724609375,14944.5576171875
55788,5636.87158203125,14944.5576171875
55789,5643.81591796875,14944.5576171875
55790,5650.76025390625,14944.5576171875
55791,5657.70458984375,14944.5576171875
55792,5664.64892578125,14944.5576171875
55793,5671.59326171875,14944.5576171875
55794,5678.53759765625,14944.5576171875
55795,5685.48193359375,14944.5576171875
55796,5692.42626953125,14944.5576171875
55797,5699.37060546875,14944.5576171875
55798,5706.31494140625,14944.5576171875
55799,5713.25927734375,14944.5576171875
55800,5720.20361328125,14944.5576171875
55801,5727.14794921875,14944.5576171875
55802,5734.09228515625,14944.5576171875
55803,5741.03662109375,14944.5576171875
55804,5747.98095703125,14944.5576171875
55805,5754.92529296875,14944.5576171875
55806,5761.86962890625,14944.5576171875
55807,5768.81396484375,14944.5576171875
55808,5775.75830078125,14944.5576171875
55809,5782.70263671875,14944.5576171875
55810,5789.64697265625,14944.5576171875
55811,5796.59130859375,14944.5576171875
55812,5803.53564453125,14944.5576171875
55813,5810.47998046875,14944.5576171875
55814,5817.42431640625,14944.5576171875
55815,5824.36865234375,14944.5576171875
55816,5831.31298828125,14944.5576171875
55817,5838.25732421875,14944.5576171875
55818,5845.20166015625,14944.5576171875
55819,5852.14599609375,14944.5576171875
55820,5859.09033203125,14944.5576171875
55821,5866.03466796875,14944.5576171875
55822,5872.97900390625,14944.5576171875
55823,5879.92333984375,14944.5576171875
55824,5886.86767578125,14944.5576171875
55825,5893.81201171875,14944.5576171875
55826,5900.75634765625,14944.5576171875
55827,5907.70068359375,14944.5576171875
55828,5914.64501953125,14944.5576171875
55829,5921.58935546875,14944.5576171875
55830,5928.53369140625,14944.5576171875
55831,5935.47802734375,14944.5576171875
55832,5942.42236328125,14944.5576171875
55833,5949.36669921875,14944.5576171875
55834,5956.31103515625,14944.5576171875
55835,5963.25537109375,14944.5576171875
55836,5970.19970703125,14944.5576171875
55837,5977.14404296875,14944.5576171875
55838,5984.08837890625,14944.5576171875
55839,5989.16259765625,14944.5576171875
55840,5989.16259765625,14951.501953125
55841,5989.16259765625,14958.4462890625
55842,5989.16259765625,14965.390625
55843,5989.16259765625,14972.3349609375
55844,5989.16259765625,14979.279296875
55845,5989.16259765625,14986.2236328125
55846,5989.16259765625,14993.16796875
55847,5989.16259765625,15000.1123046875
55848,5989.16259765625,15007.056640625
55849,5989.16259765625,15014.0009765625
55850,5989.16259765625,15020.9453125
55851,5989.16259765625,15027.8896484375
55852,5989.16259765625,15034.833984375
55853,5989.16259765625,15041.7783203125
55854,5989.16259765625,15048.72265625
55855,5989.16259765625,15055.6669921875
55856,5989.16259765625,15062.611328125
55857,5989.16259765625,15069.5556640625
55858,5989.16259765625,15076.5
55859,5989.16259765625,15083.4443359375
55860,5989.16259765625,15090.388671875
55861,5989.16259765625,15097.3330078125
55862,5989.16259765625,15104.27734375
55863,5989.16259765625,15111.2216796875
55864,5989.16259765625,15118.166015625
55865,5989.16259765625,15125.1103515625
55866,5989.16259765625,15132.0546875
55867,5989.16259765625,15138.9990234375
55868,5989.16259765625,15145.943359375
55869,5989.16259765625,15152.8876953125
55870,5989.16259765625,15159.83203125
55871,5989.16259765625,15166.7763671875
55872,5989.16259765625,15173.720703125
55873,5989.16259765625,15180.6650390625
55874,5989.16259765625,15187.609375
55875,5989.16259765625,15194.5537109375
55876,5989.16259765625,15201.498046875
55877,5989.16259765625,15208.4423828125
55878,5989.16259765625,15215.38671875
55879,5989.16259765625,15222.3310546875
55880,5989.16259765625,15229.275390625
55881,5989.16259765625,15236.2197265625
55882,5989.16259765625,15243.1640625
55883,5989.16259765625,15250.1083984375
55884,5989.16259765625,15257.052734375
55885,5989.16259765625,15263.9970703125
55886,5989.16259765625,15270.94140625
55887,5989.16259765625,15277.8857421875
55888,5989.16259765625,15284.830078125
55889,5989.16259765625,15291.7744140625
55890,5989.16259765625,15298.71875
55891,5989.16259765625,15305.6630859375
55892,5989.16259765625,15312.607421875
55893,5989.16259765625,15319.5517578125
55894,5989.16259765625,15326.49609375
55895,5989.16259765625,15333.4404296875
55896,5989.16259765625,15340.384765625
55897,5989.16259765625,15347.3291015625
55898,5989.16259765625,15354.2734375
55899,5989.16259765625,15361.2177734375
55900,5989.16259765625,15368.162109375
55901,5989.16259765625,15375.1064453125
55902,5989.16259765625,15382.05078125
55903,5989.16259765625,15388.9951171875
55904,5989.16259765625,15395.939453125
55905,5989.16259765625,15402.8837890625
55906,5989.16259765625,15409.828125
55907,5989.16259765625,15416.7724609375
55908,5989.16259765625,15423.716796875
55909,5989.16259765625,15430.6611328125
55910,5989.16259765625,15437.60546875
55911,5989.16259765625,15444.5498046875
55912,5989.16259765625,15451.494140625
55913,5989.16259765625,15458.4384765625
55914,5989.16259765625,15465.3828125
55915,5989.16259765625,15472.3271484375
55916,5989.16259765625,15479.271484375
55917,5989.16259765625,15486.2158203125
55918,5989.16259765625,15493.16015625
55919,5989.16259765625,15500.1044921875
55920,5989.16259765625,15507.048828125
55921,5989.16259765625,15513.9931640625
55922,5989.16259765625,15520.9375
55923,5989.16259765625,15527.8818359375
55924,5989.16259765625,15534.826171875
55925,5989.16259765625,15541.7705078125
55926,5989.16259765625,15548.71484375
55927,5989.16259765625,15555.6591796875
55928,5989.16259765625,15562.603515625
55929,5989.16259765625,15569.5478515625
55930,5989.16259765625,15576.4921875
55931,5989.16259765625,15583.4365234375
55932,5989.16259765625,15590.380859375
55933,5989.16259765625,15597.3251953125
55934,5989.16259765625,15604.26953125
55935,5989.16259765625,15611.2138671875
55936,5989.16259765625,15618.158203125
55937,5989.16259765625,15625.1025390625
55938,5989.16259765625,15632.046875
55939,5989.16259765625,15638.9912109375
55940,5989.16259765625,15645.935546875
55941,5989.16259765625,15652.8798828125
55942,5989.16259765625,15659.82421875
55943,5989.16259765625,15666.7685546875
55944,5989.16259765625,15673.712890625
55945,5989.16259765625,15680.6572265625
55946,5989.16259765625,15687.6015625
55947,5989.16259765625,15694.5458984375
55948,5989.16259765625,15701.490234375
55949,5989.16259765625,15708.4345703125
55950,5989.16259765625,15715.37890625
55951,5989.16259765625,15722.3232421875
55952,5989.16259765625,15729.267578125
55953,5989.16259765625,15736.2119140625
55954,5989.16259765625,15743.15625
55955,5989.16259765625,15750.1005859375
55956,5989.16259765625,15757.044921875
55957,5989.16259765625,15763.9892578125
55958,5989.16259765625,15770.93359375
55959,5989.16259765625,15777.8779296875
55960,5989.16259765625,15784.822265625
55961,5989.16259765625,15791.7666015625
55962,5989.16259765625,15798.7109375
55963,5989.16259765625,15805.6552734375
55964,5989.16259765625,15812.599609375
55965,5989.16259765625,15819.5439453125
55966,5989.16259765625,15826.48828125
55967,5989.16259765625,15833.4326171875
55968,5989.16259765625,15840.376953125
55969,5989.16259765625,15847.3212890625
55970,5989.16259765625,15854.265625
55971,5989.16259765625,15861.2099609375
55972,5989.16259765625,15868.154296875
55973,5989.16259765625,15875.0986328125
55974,5989.16259765625,15882.04296875
55975,5989.16259765625,15888.9873046875
55976,5989.16259765625,15895.931640625
55977,5989.16259765625,15902.8759765625
55978,5989.16259765625,15909.8203125
55979,5989.16259765625,15916.7646484375
55980,5989.16259765625,15923.708984375
55981,5989.16259765625,15930.6533203125
55982,5989.16259765625,15937.59765625
55983,5989.16259765625,15944.5419921875
55984,5989.16259765625,15951.486328125
55985,5989.16259765625,15958.4306640625
55986,5989.16259765625,15965.375
55987,5989.16259765625,15972.3193359375
55988,5989.16259765625,15979.263671875
55989,5989.16259765625,15986.2080078125
55990,5989.16259765625,15993.15234375
55991,5989.16259765625,16000.0966796875
55992,5989.16259765625,16007.041015625
55993,5989.16259765625,16013.9853515625
55994,5989.16259765625,16020.9296875
55995,5989.16259765625,16027.8740234375
55996,5989.16259765625,16034.818359375
55997,5989.16259765625,16041.7626953125
55998,5989.16259765625,16048.70703125
55999,5989.16259765625,16055.6513671875
56000,5989.16259765625,16062.595703125
56001,5989.16259765625,16069.5400390625
56002,5989.16259765625,16076.484375
56003,5989.16259765625,16083.4287109375
56004,5989.16259765625,16090.373046875
56005,5989.16259765625,16097.3173828125
56006,5989.16259765625,16104.26171875
56007,5989.16259765625,16111.2060546875
56008,5989.16259765625,16118.150390625
56009,5989.16259765625,16125.0947265625
56010,5989.16259765625,16132.0390625
56011,5989.16259765625,16137.853515625
56012,5989.16259765625,16137.853515625
56013,5989.16259765625,16137.853515625
56014,5989.16259765625,16137.853515625
56015,5989.16259765625,16137.853515625
56016,5989.16259765625,16137.853515625
56017,5989.16259765625,16137.853515625
56018,5989.16259765625,16137.853515625
56019,5989.16259765625,16137.853515625
56020,5989.16259765625,16137.853515625
56021,5989.16259765625,16137.853515625
56022,5989.16259765625,16137.853515625
56023,5989.16259765625,16137.853515625
56024,5989.16259765625,16137.853515625
56025,5989.16259765625,16137.853515625
56026,5989.16259765625,16137.853515625
56027,5989.16259765625,16137.853515625
56028,5989.16259765625,16137.853515625
56029,5989.16259765625,16137.853515625
56030,5989.16259765625,16137.853515625
56031,5989.16259765625,16137.853515625
56032,5989.16259765625,16137.853515625
56033,5989.16259765625,16137.853515625
56034,5989.16259765625,16137.853515625
56035,5989.16259765625,16137.853515625
56036,5989.16259765625,16137.853515625
56037,5989.16259765625,16137.853515625
56038,5989.16259765625,16137.853515625
56039,5989.16259765625,16137.853515625
56040,5989.16259765625,16137.853515625
56041,5989.16259765625,16137.853515625
56042,5989.16259765625,16137.853515625
56043,5989.16259765625,16137.853515625
56044,5989.16259765625,16137.853515625
56045,5989.16259765625,16137.853515625
56046,5989.16259765625,16137.853515625
56047,5989.16259765625,16137.853515625
56048,5989.16259765625,16137.853515625
56049,5989.16259765625,16137.853515625
56050,5989.16259765625,16137.853515625
56051,5989.16259765625,16137.853515625
56052,5989.16259765625,16137.853515625
56053,5989.16259765625,16137.853515625
56054,5989.16259765625,16137.853515625
56055,5989.16259765625,16137.853515625
56056,5989.16259765625,16137.853515625
56057,5989.16259765625,16137.853515625
56058,5989.16259765625,16137.853515625
56059,5989.16259765625,16137.853515625
56060,5989.16259765625,16137.853515625
56061,5989.16259765625,16137.853515625
56062,5989.16259765625,16137.853515625
56063,5989.16259765625,16137.853515625
56064,5989.16259765625,16137.853515625
56065,5989.16259765625,16137.853515625
56066,5989.16259765625,16137.853515625
56067,5989.16259765625,16137.853515625
56068,5989.16259765625,16137.853515625
56069,5989.16259765625,16137.853515625
56070,5989.16259765625,16137.853515625
56071,5989.16259765625,16137.853515625
56072,5989.16259765625,16137.853515625
56073,5989.16259765625,16137.853515625
56074,5989.16259765625,16137.853515625
56075,5989.16259765625,16137.853515625
56076,5989.16259765625,16137.853515625
56077,5989.16259765625,16137.853515625
56078,5989.16259765625,16137.853515625
56079,5989.16259765625,16137.853515625
56080,5989.16259765625,16137.853515625
56081,5989.16259765625,16137.853515625
56082,5989.16259765625,16137.853515625
56083,5989.16259765625,16137.853515625
56084,5989.16259765625,16137.853515625
56085,5989.16259765625,16137.853515625
56086,5989.16259765625,16137.853515625
56087,5989.16259765625,16137.853515625
56088,5989.16259765625,16137.853515625
56089,5989.16259765625,16137.853515625
56090,5989.16259765625,16137.853515625
56091,5989.16259765625,16137.853515625
56092,5989.16259765625,16137.853515625
56093,5989.16259765625,16137.853515625
56094,5989.16259765625,16137.853515625
56095,5989.16259765625,16137.853515625
56096,5989.16259765625,16137.853515625
56097,5989.16259765625,16137.853515625
56098,5989.16259765625,16137.853515625
56099,5989.16259765625,16137.853515625
56100,5989.16259765625,16137.853515625
56101,5989.16259765625,16137.853515625
56102,5989.16259765625,16137.853515625
56103,5989.16259765625,16137.853515625
56104,5989.16259765625,16137.853515625
56105,5989.16259765625,16137.853515625
56106,5989.16259765625,16137.853515625
56107,5989.16259765625,16137.853515625
56108,5989.16259765625,16137.853515625
56109,5989.16259765625,16137.853515625
56110,5989.16259765625,16137.853515625
56111,5989.16259765625,16137.853515625
56112,5989.16259765625,16137.853515625
56113,5989.16259765625,16137.853515625
56114,5989.16259765625,16137.853515625
56115,5989.16259765625,16137.853515625
56116,5989.16259765625,16137.853515625
56117,5989.16259765625,16137.853515625
56118,5989.16259765625,16137.853515625
56119,5989.16259765625,16137.853515625
56120,5989.16259765625,16137.853515625
56121,5989.16259765625,16137.853515625
56122,5989.16259765625,16137.853515625
56123,5989.16259765625,16137.853515625
56124,5989.16259765625,16137.853515625
56125,5989.16259765625,16137.853515625
56126,5989.16259765625,16137.853515625
56127,5989.16259765625,16137.853515625
56128,5989.16259765625,16137.853515625
56129,5989.16259765625,16137.853515625
56130,5989.16259765625,16137.853515625
56131,5989.16259765625,16137.853515625
56132,5989.16259765625,16137.853515625
56133,5989.16259765625,16137.853515625
56134,5989.16259765625,16137.853515625
56135,5989.16259765625,16137.853515625
56136,5989.16259765625,16137.853515625
56137,5989.16259765625,16137.853515625
56138,5989.16259765625,16137.853515625
56139,5989.16259765625,16137.853515625
56140,5989.16259765625,16137.853515625
56141,5989.16259765625,16137.853515625
56142,5989.16259765625,16137.853515625
56143,5989.16259765625,16137.853515625
56144,5989.16259765625,16137.853515625
56145,5989.16259765625,16137.853515625
56146,5989.16259765625,16137.853515625
56147,5989.16259765625,16137.853515625
56148,5989.16259765625,16137.853515625
56149,5989.16259765625,16137.853515625
56150,5989.16259765625,16137.853515625
56151,5989.16259765625,16137.853515625
56152,5989.16259765625,16137.853515625
56153,5989.16259765625,16137.853515625
56154,5989.16259765625,16137.853515625
56155,5989.16259765625,16137.853515625
56156,5989.16259765625,16137.853515625
56157,5989.16259765625,16137.853515625
56158,5989.16259765625,16137.853515625
56159,5989.16259765625,16137.853515625
56160,5989.16259765625,16137.853515625
56161,5989.16259765625,16137.853515625
56162,5989.16259765625,16137.853515625
56163,5989.16259765625,16137.853515625
56164,5989.16259765625,16137.853515625
56165,5989.16259765625,16137.853515625
56166,5989.16259765625,16137.853515625
56167,5989.16259765625,16137.853515625
56168,5989.16259765625,16137.853515625
56169,5989.16259765625,16137.853515625
56170,5989.16259765625,16137.853515625
56171,5989.16259765625,16137.853515625
56172,5989.16259765625,16137.853515625
56173,5989.16259765625,16137.853515625
56174,5989.16259765625,16137.853515625
56175,5989.16259765625,16137.853515625
56176,5989.16259765625,16137.853515625
56177,5989.16259765625,16137.853515625
56178,5989.16259765625,16137.853515625
56179,5989.16259765625,16137.853515625
56180,5989.16259765625,16137.853515625
56181,5989.16259765625,16137.853515625
56182,5989.16259765625,16137.853515625
56183,5989.16259765625,16137.853515625
56184,5989.16259765625,16137.853515625
56185,5989.16259765625,16137.853515625
56186,5989.16259765625,16137.853515625
56187,5989.16259765625,16137.853515625
56188,5989.16259765625,16137.853515625
56189,5989.16259765625,16137.853515625
56190,5989.16259765625,16137.853515625
56191,5989.16259765625,16137.853515625
56192,5996.10693359375,16137.853515625
56193,6003.05126953125,16137.853515625
56194,6009.99560546875,16137.853515625
56195,6016.93994140625,16137.853515625
56196,6023.88427734375,16137.853515625
